review_paper_id,review_title,table_label,table_caption,row_index,row_text,organism_guess,cited_doi,cited_pmid,cited_title,cited_year,cited_source,matched_candidate_paper_id
Pee622455635b,"CRISPR-Cas systems as next-generation antimicrobials: a systemic review of mechanisms, delivery strategies, and translational challenges",TABLE 2,Summary of representative in vivo and preclinical CRISPR–Cas antimicrobial studies.,6,"Murine infection model | Staphylococcus aureus | Cas9 system | Targeting mecA resistance gene | Restored methicillin sensitivity | (Ates et al., 2024; Wang J. et al., 2024)",Staphylococcus aureus,10.1101/2023.12.31.573511,39514329,Precision genome editing unveils a breakthrough in reversing antibiotic resistance: CRISPR/Cas9 targeting of multi-drug resistance genes in methicillin-resistant Staphylococcus aureus.,,,P69438d5f89ed
Pee622455635b,"CRISPR-Cas systems as next-generation antimicrobials: a systemic review of mechanisms, delivery strategies, and translational challenges",TABLE 2,Summary of representative in vivo and preclinical CRISPR–Cas antimicrobial studies.,6,"Murine infection model | Staphylococcus aureus | Cas9 system | Targeting mecA resistance gene | Restored methicillin sensitivity | (Ates et al., 2024; Wang J. et al., 2024)",Staphylococcus aureus,10.1016/j.heliyon.2024.e34383,39108851,The application of CRISPR-Cas system in Staphylococcus aureus infection.,,,P7cafb6def074
Pef4315235a63,Expanding the Microbial Genomic Landscape and Biotechnological Applications of CRISPR-Cas Systems,Table 1,Comparative overview of advanced CRISPR-based genome-editing platforms used in microbial systems.,11,"References | [18,19,20,21] | [22,23] | [24,25,26] | [27,28,29] | [30,31,32]",,10.1016/j.xpro.2022.101285,35496780,CRISPRi-mediated transcriptional silencing in iPSCs for the study of human brain development,,,Pdea1b69f4b64
Pef4315235a63,Expanding the Microbial Genomic Landscape and Biotechnological Applications of CRISPR-Cas Systems,Table 1,Comparative overview of advanced CRISPR-based genome-editing platforms used in microbial systems.,11,"References | [18,19,20,21] | [22,23] | [24,25,26] | [27,28,29] | [30,31,32]",,10.1093/nar/gkw583,27353328,Optimizing sgRNA position markedly improves the efficiency of CRISPR/dCas9-mediated transcriptional repression,,,P1db164e05141
Pef4315235a63,Expanding the Microbial Genomic Landscape and Biotechnological Applications of CRISPR-Cas Systems,Table 1,Comparative overview of advanced CRISPR-based genome-editing platforms used in microbial systems.,11,"References | [18,19,20,21] | [22,23] | [24,25,26] | [27,28,29] | [30,31,32]",,10.1128/AEM.01402-20,32826220,A CRISPRi-dCas9 System for Archaea and Its Use to Examine Gene Function during Nitrogen Fixation by Methanosarcina acetivorans,,,Pead50511186e
Pef4315235a63,Expanding the Microbial Genomic Landscape and Biotechnological Applications of CRISPR-Cas Systems,Table 1,Comparative overview of advanced CRISPR-based genome-editing platforms used in microbial systems.,11,"References | [18,19,20,21] | [22,23] | [24,25,26] | [27,28,29] | [30,31,32]",,10.1038/s41598-021-89546-0,34045481,Knock-in and precise nucleotide substitution using near-PAMless engineered Cas9 variants in Dictyostelium discoideum,,,P42365b4a9dd6
Pef4315235a63,Expanding the Microbial Genomic Landscape and Biotechnological Applications of CRISPR-Cas Systems,Table 1,Comparative overview of advanced CRISPR-based genome-editing platforms used in microbial systems.,11,"References | [18,19,20,21] | [22,23] | [24,25,26] | [27,28,29] | [30,31,32]",,10.1038/s41467-017-00644-y,28916764,Rapid and reversible epigenome editing by endogenous chromatin regulators,,,Pb56daf3dfb12
Pef4315235a63,Expanding the Microbial Genomic Landscape and Biotechnological Applications of CRISPR-Cas Systems,Table 1,Comparative overview of advanced CRISPR-based genome-editing platforms used in microbial systems.,11,"References | [18,19,20,21] | [22,23] | [24,25,26] | [27,28,29] | [30,31,32]",,10.1101/gr.275607.121,34407984,Targeted regulation of transcription in primary cells using CRISPRa and CRISPRi,,,P3cd566308cce
Pef4315235a63,Expanding the Microbial Genomic Landscape and Biotechnological Applications of CRISPR-Cas Systems,Table 1,Comparative overview of advanced CRISPR-based genome-editing platforms used in microbial systems.,11,"References | [18,19,20,21] | [22,23] | [24,25,26] | [27,28,29] | [30,31,32]",,10.1186/s12967-024-05957-3,39707395,From bench to bedside: Cutting-edge applications of base editing and prime editing in precision medicine,,,Pda86b0204839
Pef4315235a63,Expanding the Microbial Genomic Landscape and Biotechnological Applications of CRISPR-Cas Systems,Table 1,Comparative overview of advanced CRISPR-based genome-editing platforms used in microbial systems.,11,"References | [18,19,20,21] | [22,23] | [24,25,26] | [27,28,29] | [30,31,32]",,,,Rice grain yield and quality improvement via CRISPR/Cas9 system: An updated review,,,P4ca55c39aeb0
Pef4315235a63,Expanding the Microbial Genomic Landscape and Biotechnological Applications of CRISPR-Cas Systems,Table 1,Comparative overview of advanced CRISPR-based genome-editing platforms used in microbial systems.,11,"References | [18,19,20,21] | [22,23] | [24,25,26] | [27,28,29] | [30,31,32]",,10.3390/ijms25158314,39125884,Advancements of CRISPR-Mediated Base Editing in Crops and Potential Applications in Populus,,,P546a8f9bd480
Pef4315235a63,Expanding the Microbial Genomic Landscape and Biotechnological Applications of CRISPR-Cas Systems,Table 1,Comparative overview of advanced CRISPR-based genome-editing platforms used in microbial systems.,11,"References | [18,19,20,21] | [22,23] | [24,25,26] | [27,28,29] | [30,31,32]",,10.1038/s41586-019-1711-4,31634902,Search-and-replace genome editing without double-strand breaks or donor DNA,,,Pf121429cd818
Pef4315235a63,Expanding the Microbial Genomic Landscape and Biotechnological Applications of CRISPR-Cas Systems,Table 1,Comparative overview of advanced CRISPR-based genome-editing platforms used in microbial systems.,11,"References | [18,19,20,21] | [22,23] | [24,25,26] | [27,28,29] | [30,31,32]",,10.1038/s41586-024-07259-6,38570691,Improving prime editing with an endogenous small RNA-binding protein,,,Pf7b1f7445988
Pef4315235a63,Expanding the Microbial Genomic Landscape and Biotechnological Applications of CRISPR-Cas Systems,Table 1,Comparative overview of advanced CRISPR-based genome-editing platforms used in microbial systems.,11,"References | [18,19,20,21] | [22,23] | [24,25,26] | [27,28,29] | [30,31,32]",,10.1016/j.biotechadv.2026.108815,41638449,Optimizing prime editing: Advances in efficiency enhancement,,,Pecfb06c296f7
Pef4315235a63,Expanding the Microbial Genomic Landscape and Biotechnological Applications of CRISPR-Cas Systems,Table 1,Comparative overview of advanced CRISPR-based genome-editing platforms used in microbial systems.,11,"References | [18,19,20,21] | [22,23] | [24,25,26] | [27,28,29] | [30,31,32]",,10.1126/science.aax9181,31171706,RNA-guided DNA insertion with CRISPR-associated transposases,,,Pa55dcec6359f
Pef4315235a63,Expanding the Microbial Genomic Landscape and Biotechnological Applications of CRISPR-Cas Systems,Table 1,Comparative overview of advanced CRISPR-based genome-editing platforms used in microbial systems.,11,"References | [18,19,20,21] | [22,23] | [24,25,26] | [27,28,29] | [30,31,32]",,10.1038/s41587-020-00745-y,33230293,"CRISPR RNA-guided integrases for high-efficiency, multiplexed bacterial genome engineering",,,Pa72ea06eac78
Pef4315235a63,Expanding the Microbial Genomic Landscape and Biotechnological Applications of CRISPR-Cas Systems,Table 1,Comparative overview of advanced CRISPR-based genome-editing platforms used in microbial systems.,11,"References | [18,19,20,21] | [22,23] | [24,25,26] | [27,28,29] | [30,31,32]",,10.1038/s41596-023-00927-3,38216671,Bacterial genome engineering using CRISPR-associated transposases,,,P021ef4ba524b
Pef4315235a63,Expanding the Microbial Genomic Landscape and Biotechnological Applications of CRISPR-Cas Systems,Table 2,Overview of CRISPR-Cas-based biotechnological and therapeutic strategies and their outcomes.,1,"1. | Prime editing | Catalytically impaired Cas9 nickase (nCas9) fused to an engineered RT and guided by a pegRNA | Enables precise genome editing including insertions, deletions, and point mutations facilitating correction of disease-causing mutations such as sickle cell disease and Tay–Sachs disease and functional genomics studies | Precise and accurate editing in human cells with minimal by-products and lower off-target effects | [27]",,10.1038/s41586-019-1711-4,31634902,Search-and-replace genome editing without double-strand breaks or donor DNA,,,Pf121429cd818
Pef4315235a63,Expanding the Microbial Genomic Landscape and Biotechnological Applications of CRISPR-Cas Systems,Table 2,Overview of CRISPR-Cas-based biotechnological and therapeutic strategies and their outcomes.,2,"2. | Single-homology-arm CRISPR-associated transposase (ShCAST) system | Type V-K CRISPR effector Cas12k, gRNA, and donor DNA cargo | RNA-guided site-specific DNA insertion for genome engineering in bacteria and microbial strain development for synthetic biology and industrial biotechnology | Efficient and programmable insertion of DNA segments downstream of the protospacer | [30]",,10.1126/science.aax9181,31171706,RNA-guided DNA insertion with CRISPR-associated transposases,,,Pa55dcec6359f
Pef4315235a63,Expanding the Microbial Genomic Landscape and Biotechnological Applications of CRISPR-Cas Systems,Table 2,Overview of CRISPR-Cas-based biotechnological and therapeutic strategies and their outcomes.,3,"3. | CRISPR-based cytosine base editing system | Nickase Neisseria meningitidis type II Cas 9 (nNme2Cas9) fused with engineered cytidine deaminase | Precise C→T base editing with expanded PAMcompatibility for therapeutic correction and functional genomics, including gene validation and engineering in model organisms | Enable precise and efficient editing of genome in human cells and rabbit embryos with high specificity and minimal off-target effects | [74]",Neisseria meningitidis,10.1007/s11427-020-1775-2,33420918,Efficient and high-fidelity base editor with expanded PAM compatibility for cytidine dinucleotide,,,Pfb607ff50f0d
