paper_id,title,doi,pmid,pmcid,year,journal,authors,source_database,discovery_route,discovery_query,review_seed_doi,is_review,full_text_available,processing_status,notes
Pade668117ea9,"Substrate specificity of the macrolide-glycosylating enzyme pair DesVII/DesVIII: opportunities, limitations, and mechanistic hypotheses",,16538696,,2006,Angew Chem Int Ed Engl,"Borisova SA, Zhang C, Takahashi H, Zhang H, Wong AW, Thorson JS, Liu HW.",europe_pmc_references,review_reference,references of P9a499652f565 (&lt;i&gt;Streptomyces&lt;/i&gt;: boost chassis strains for production of invalua) || references of P9a499652f565 (Streptomyces: boost chassis strains for production of invaluable natural product),10.1016/j.synbio.2026.05.005,False,False,discovered,
Paecd6ae0dae1,Chromosomal promoter replacement of the isoprenoid pathway for enhancing carotenoid production in E. coli,10.1016/j.ymben.2005.08.005,16257556,,2006,Metab Eng,"Yuan LZ, Rouviere PE, Larossa RA, Suh W.",europe_pmc_table_reference,review_reference,table extraction: A comprehensive review of genomic-scale genetic engineering as a strat / Table 3. || references of P6aa105775d27 (A comprehensive review of genomic-scale genetic engineering as a strategy to imp) || references of Pf6148c640ddd (Engineering microbial hosts for production of bacterial natural products),10.1099/mic.0.001628; 10.1039/c6np00017g,False,False,discovered,From table 'Table 3.' (Applications for homologous recombination in bacterial engineering); organism_guess=E. coli || From table 'Table 3.' (Applications for homologous recombination in bacterial engineering); organism_guess=E. coli || From table 'Table 3.' (Applications for homologous recombination in bacterial engineering); organism_guess=E. coli || From table 'Table 3.' (Applications for homologous recombination in bacterial engineering); organism_guess=E. coli || From table 'Table 3.' (Applications for homologous recombination in bacterial engineering); organism_guess=E. coli
Pb085f42ce988,Identification of Acinetobacter baumannii by detection of the blaOXA-51-like carbapenemase gene intrinsic to this species,10.1128/JCM.01021-06,16891520,,2006,J Clin Microbiol,"Turton JF, Woodford N, Glover J, Yarde S, Kaufmann ME, Pitt TL.",europe_pmc_references,review_reference,references of P6d3a305f604d (Insights on the Horizontal Gene Transfer of Carbapenemase Determinants in the Op) || references of P6d3a305f604d (Insights on the Horizontal Gene Transfer of Carbapenemase Determinants in the Op) || table extraction: Insights on the Horizontal Gene Transfer of Carbapenemase Determinants / Table 1,10.3390/microorganisms4030029,False,False,discovered,"From table 'Table 1' (Carbapenemase Genes in Acinetobacter baumannii: Genetic Location, Horizontal Gen); organism_guess=Aba1-bla"
Pb22d3ebad1d0,Vancomycin: a history,,16323120,,2006,Clin Infect Dis,Levine DP.,europe_pmc_references,review_reference,"references of Pbad03df72050 (Reduced vancomycin susceptibility in Staphylococcus aureus, including vancomycin) || references of P68d07bd058da (Microbial Synthesis and Transformation of Inorganic and Organic Chlorine Compoun)",10.1128/cmr.00042-09; 10.3389/fmicb.2018.03079,False,False,discovered,
Pb252d612b373,Independent evolution of competence regulatory cascades in streptococci?,10.1016/j.tim.2006.06.007,16820295,,2006,Trends Microbiol,"Martin B, Quentin Y, Fichant G, Claverys JP.",europe_pmc_references,review_reference,references of P795c14330e9a (Quorum Sensing Regulation of Competence and Bacteriocins in Streptococcus pneumo) || references of P795c14330e9a (Quorum Sensing Regulation of Competence and Bacteriocins in Streptococcus pneumo) || table extraction: Quorum Sensing Regulation of Competence and Bacteriocins in Streptococ / Table 1,10.3390/genes8010015,False,False,discovered,From table 'Table 1' (Nomenclature of selected genes from the Streptococcus mutans UA159 bacteriocin a); organism_guess=n/a || From table 'Table 1' (Nomenclature of selected genes from the Streptococcus mutans UA159 bacteriocin a); organism_guess=n/a
Pb32cffda374f,"Interaction network in cyanobacterial nitrogen regulation: PipX, a protein that interacts in a 2-oxoglutarate dependent manner with PII and NtcA",,16796668,,2006,Mol Microbiol,"Espinosa J, Forchhammer K, Burillo S, Contreras A.",europe_pmc_references,review_reference,references of P34e4e2cc4709 (Production of Bioplastic Compounds by Genetically Manipulated and Metabolic Engi),10.1007/978-981-13-0854-3_7,False,False,discovered,
Pb330c985dd64,Ecology of microbial invasions: amplification allows virus carriers to invade more rapidly when rare,,17055985,,2006,Curr Biol,"Brown SP, Le Chat L, De Paepe M, Taddei F.",europe_pmc_references,review_reference,references of P650ded27faca (Sampling the mobile gene pool: innovation via horizontal gene transfer in bacter),10.1098/rstb.2016.0424,False,False,discovered,
Pb3c8408b90a9,Whole genome comparison of Aspergillus flavus and A. oryzae,,30408940,,2006,Med Mycol,"Payne GA, Nierman WC, Wortman JR, Pritchard BL, Brown D, Dean RA, Bhatnagar D, Cleveland TE, Machida M, Yu J.",europe_pmc_references,review_reference,references of P766ee34abf04 (The genomics of microbial domestication in the fermented food environment),10.1016/j.gde.2015.07.003,False,False,discovered,
Pb55f8ee0cbd7,Biological characterization of white line-inducing principle (WLIP) produced by Pseudomonas reactans NCPPB1311,,17022175,,2006,Mol Plant Microbe Interact,"Lo Cantore P, Lazzaroni S, Coraiola M, Dalla Serra M, Cafarchia C, Evidente A, Lacobellis NS.",europe_pmc_references,review_reference,references of Pc947ee5a4a64 (Boosting Secondary Metabolite Production and Discovery through the Engineering o),10.1155/2018/7021826,False,False,discovered,
Pb5eb2dbf7b85,Genetic structures at the origin of acquisition and expression of the carbapenem-hydrolyzing oxacillinase gene blaOXA-58 in Acinetobacter baumannii,10.1128/AAC.50.4.1442-1448.2006,16569863,,2006,Antimicrob Agents Chemother,"Poirel L, Nordmann P.",europe_pmc_references,review_reference,references of P6d3a305f604d (Insights on the Horizontal Gene Transfer of Carbapenemase Determinants in the Op) || references of P6d3a305f604d (Insights on the Horizontal Gene Transfer of Carbapenemase Determinants in the Op) || table extraction: Insights on the Horizontal Gene Transfer of Carbapenemase Determinants / Table 1,10.3390/microorganisms4030029,False,False,discovered,"From table 'Table 1' (Carbapenemase Genes in Acinetobacter baumannii: Genetic Location, Horizontal Gen); organism_guess=n/a || From table 'Table 1' (Carbapenemase Genes in Acinetobacter baumannii: Genetic Location, Horizontal Gen); organism_guess=n/a"
Pb61225d0974f,Staphylococcus aureus CcpA affects virulence determinant production and antibiotic resistance,,16569828,,2006,Antimicrob Agents Chemother,"Seidl K, Stucki M, Ruegg M, Goerke C, Wolz C, Harris L, Berger-Bachi B, Bischoff M.",europe_pmc_references,review_reference,"references of Pbad03df72050 (Reduced vancomycin susceptibility in Staphylococcus aureus, including vancomycin)",10.1128/cmr.00042-09,False,False,discovered,
Pb67323c2672f,Regulation of tylosin biosynthesis involving 'SARP-helper' activity,,16942604,,2006,Mol Microbiol,"Bate N, Bignell DR, Cundliffe E.",europe_pmc_references,review_reference,references of Pf6148c640ddd (Engineering microbial hosts for production of bacterial natural products),10.1039/c6np00017g,False,False,discovered,
Pb6ac4526b227,Determination and comparison of the baseline proteomes of the versatile microbe Rhodopseudomonas palustris under its major metabolic states,,16457594,,2006,J Proteome Res,"VerBerkmoes NC, Shah MB, Lankford PK, Pelletier DA, Strader MB, Tabb DL, McDonald WH, Barton JW, Hurst GB, Hauser L, Davison BH, Beatty JT, Harwood CS, Tabita FR, Hettich RL, Larimer FW.",europe_pmc_references,review_reference,references of P730bda0cb438 (Prodigal: prokaryotic gene recognition and translation initiation site identific),10.1186/1471-2105-11-119,False,False,discovered,
Pb8cf0367ac09,"Greengenes, a chimera-checked 16S rRNA gene database and workbench compatible with ARB",,16820507,,2006,Appl Environ Microbiol,"DeSantis TZ, Hugenholtz P, Larsen N, Rojas M, Brodie EL, Keller K, Huber T, Dalevi D, Hu P, Andersen GL.",europe_pmc_references,review_reference,references of Pe7d103fdc87b (Next-generation sequencing: insights to advance clinical investigations of the m),10.1172/jci154944,False,False,discovered,
Pbb7b7c15c844,Bacterially speaking,,16630813,,2006,Cell,"Bassler BL, Losick R.",europe_pmc_references,review_reference,references of P34dba3532211 (Synthetic Biology Tools to Engineer Microbial Communities for Biotechnology),10.1016/j.tibtech.2018.11.002,False,False,discovered,
Pbbb3b61b63d7,Pharmacodynamics of dalbavancin studied in an in vitro pharmacokinetic system,,16891629,,2006,J Antimicrob Chemother,"Bowker KE, Noel AR, MacGowan AP.",europe_pmc_references,review_reference,"references of Pbad03df72050 (Reduced vancomycin susceptibility in Staphylococcus aureus, including vancomycin)",10.1128/cmr.00042-09,False,False,discovered,
Pbbc174b5359c,DNA replication in the archaea,,17158702,,2006,Microbiol Mol Biol Rev,"Barry ER, Bell SD.",europe_pmc_references,review_reference,"references of Pe163ad922ab4 (Archaeal DNA replication and repair: new genetic, biophysical and molecular tool)",10.1093/femsre/fuy017,False,False,discovered,
Pbd1ac22b1e8a,Prophage Finder: a prophage loci prediction tool for prokaryotic genome sequences,,16922685,,2006,In Silico Biol,"Bose M, Barber RD.",europe_pmc_references,review_reference,references of P43635482a335 (Relating Phage Genomes to <i>Helicobacter pylori</i> Population Structure: Gener),10.3390/ijms19071831,False,False,discovered,
Pbd7a59bf178e,"Fast, easy and efficient: site-specific insertion of transgenes into enterobacterial chromosomes using Tn7 without need for selection of the insertion event",,16646962,,2006,BMC Microbiol,"McKenzie GJ, Craig NL.",europe_pmc_references,review_reference,references of P17e892938d68 (Emerging trends in genome integration tools for precision engineering of diverse) || references of P176ba803fe31 (Building a genome engineering toolbox in nonmodel prokaryotic microbes),10.1093/synbio/ysaf019; 10.1002/bit.26727,False,False,discovered,
Pbf0617c53f30,Curli biogenesis and function,,16704339,,2006,Annu Rev Microbiol,"Barnhart MM, Chapman MR.",europe_pmc_references,review_reference,references of P34dba3532211 (Synthetic Biology Tools to Engineer Microbial Communities for Biotechnology),10.1016/j.tibtech.2018.11.002,False,False,discovered,
Pc018c7bd5021,Yoghurt fermentation at elevated temperatures by strains of Streptococcus thermophilus expressing a small heat-shock protein: application of a two-plasmid system for constructing food-grade strains of Streptococcus thermophilus,,16892266,,2006,Biotechnol J,"El Demerdash HA, Oxmann J, Heller KJ, Geis A.",europe_pmc_references,review_reference,references of P6833c64d9b57 (Lactic acid bacteria as starter cultures: An update in their metabolism and gene),10.3934/microbiol.2018.4.665,False,False,discovered,
Pc088844dd0b8,"Microbial oxidation of 1,2-dichloroethane under anoxic conditions with nitrate as electron acceptor in mixed and pure cultures",,16689868,,2006,FEMS Microbiol Ecol,"Dinglasan-Panlilio MJ, Dworatzek S, Mabury S, Edwards E.",europe_pmc_references,review_reference,references of P68d07bd058da (Microbial Synthesis and Transformation of Inorganic and Organic Chlorine Compoun),10.3389/fmicb.2018.03079,False,False,discovered,
Pc10de1a853d8,The complete genome of Rhodococcus sp. RHA1 provides insights into a catabolic powerhouse,,17030794,,2006,Proc Natl Acad Sci U S A,"McLeod MP, Warren RL, Hsiao WW, Araki N, Myhre M, Fernandes C, Miyazawa D, Wong W, Lillquist AL, Wang D, Dosanjh M, Hara H, Petrescu A, Morin RD, Yang G, Stott JM, Schein JE, Shin H, Smailus D, Siddiqui AS, Marra MA, Jones SJ, Holt R, Brinkman FS, Miyauchi K, Fukuda M, Davies JE, Mohn WW, Eltis LD.",europe_pmc_references,review_reference,references of P6aa105775d27 (A comprehensive review of genomic-scale genetic engineering as a strategy to imp),10.1099/mic.0.001628,False,False,discovered,
Pc1e44c7663c6,Rational strain improvement for enhanced clavulanic acid production by genetic engineering of the glycolytic pathway in Streptomyces clavuligerus,,16530442,,2006,Metab Eng,"Li R, Townsend CA.",europe_pmc_references,review_reference,references of P6aa105775d27 (A comprehensive review of genomic-scale genetic engineering as a strategy to imp) || references of Pf6148c640ddd (Engineering microbial hosts for production of bacterial natural products),10.1099/mic.0.001628; 10.1039/c6np00017g,False,False,discovered,
Pc2649c4d05d7,Genetic polymorphisms of drug-metabolising enzymes and drug transporters in the chemotherapeutic treatment of cancer,,16509759,,2006,Clin Pharmacokinet,"Bosch TM, Meijerman I, Beijnen JH, Schellens JH.",europe_pmc_references,review_reference,references of P78224117e05d (The Gut Microbiome Dependency Continuum in Drug Discovery: A Unified Pharmacolog),10.3390/biotech15020043,False,False,discovered,
Pc3a90b29c28c,A putative viral defence mechanism in archaeal cells,,16877322,,2006,Archaea,"Lillestol RK, Redder P, Garrett RA, Brugger K.",europe_pmc_references,review_reference,"references of P3b08815ddfeb (CRISPR/Cas, the immune system of bacteria and archaea) || references of P841f9f4f83cd (Bacterial CRISPR Regions: General Features and their Potential for Epidemiologic)",10.1126/science.1179555; 10.2174/1874285801812010059,False,False,discovered,
Pc3f93a718797,Molecular basis of fusB-mediated resistance to fusidic acid in Staphylococcus aureus,,16390458,,2006,Mol Microbiol,"O'Neill AJ, Chopra I.",europe_pmc_references,review_reference,references of P31e3d6fcefe4 (Mobile Genetic Elements Associated with Antimicrobial Resistance),10.1128/cmr.00088-17,False,False,discovered,
Pc42f57f53172,"GINS, a central nexus in the archaeal DNA replication fork",,16485022,,2006,EMBO Rep,"Marinsek N, Barry ER, Makarova KS, Dionne I, Koonin EV, Bell SD.",europe_pmc_references,review_reference,"references of Pe163ad922ab4 (Archaeal DNA replication and repair: new genetic, biophysical and molecular tool)",10.1093/femsre/fuy017,False,False,discovered,
Pc455917f4398,arsRBOCT arsenic resistance system encoded by linear plasmid pHZ227 in Streptomyces sp. strain FR-008,,16672525,,2006,Appl Environ Microbiol,"Wang L, Chen S, Xiao X, Huang X, You D, Zhou X, Deng Z.",europe_pmc_references,review_reference,references of P631ef2fca12f (Distribution of Arsenic Resistance Genes in Prokaryotes),10.3389/fmicb.2018.02473,False,False,discovered,
